1040.6355024715074,973.1798280478911,913.3402030787013,857.5456397151107,795.8218681058066,728.0806643127128,667.7570762855329,614.6966246726994,663.222423311108,723.8591726942973,815.3462625090955,873.1770759188503,929.3095298406611,969.6993161383764,992.8615876806018,987.5529595956597,937.0782550338055,893.3472096037775,815.4314065710121,755.5042796446501,585.7500079385077,475.7717394082994,372.64594968034845,288.143310401594,242.3491153170645,160.57501414320805,226.66385118457214,421.0861131520008,551.4270438851245,606.7935892150608,635.2437979685916,669.2517112625859,670.8618074903699,653.0849523362504,611.7554895710043,574.2504236319096,522.2671757654546,430.9088427993545,351.20651019254245,287.21010451912053,259.10419348647196,263.6512401606132,310.82710886139614,375.46093452770526,442.5821362044368,579.2273181484389,626.866618376041,664.4698237451091,666.8881797501014,652.5245472256959,694.3120521969348,10244.813787933525
731.4983188504841,736.7965757358782,745.4656448737783,705.7495721080267,652.1418364921329,605.5977308759534,573.193249047711,542.4168163490099,575.8169966108807,617.3026206299846,673.4954720269309,718.3570270186816,757.5780810594363,797.3431494344833,815.4233001890204,808.0488400598845,772.110968249155,727.3385095510365,667.7876725652807,615.0651922044561,481.2126311297048,394.67347231773806,316.2071351223442,281.40589251116205,241.86247850502093,160.34755180612288,226.95177275741813,375.37837529456715,457.98825442288705,509.79172109043617,545.6729244808597,570.9138848867441,581.3302552192091,557.8039256070795,530.1086835421934,478.4292464353535,431.82140317582036,372.56689811333996,323.2455234707454,286.0036964850455,257.53714737752273,262.23600918337473,309.6331385012325,374.3491642061591,440.80724843977697,516.8404933021682,547.1715609508173,561.4701672157834,563.6181589058366,542.5052003466132,500.72005479311355,10244.797233628535
855.4868390268056,803.8186850572663,759.1054443821105,715.9046714825399,660.8447574126217,616.1404308906406,579.6161176325036,554.1505368308812,592.0798257128068,640.840111975206,689.1438653011943,740.946478030998,783.2704120384857,821.4769755347056,835.6041028206955,848.8737298012442,803.3144746636802,764.2108734364042,700.7195705334578,634.6934810691472,484.61230274409917,390.2530889474686,324.7636204407802,287.0576660815512,241.3584405039701,160.11102897069355,227.52785515964572,378.1382172547182,474.2969784236302,520.6267168791815,565.6231579581125,596.7939339692396,600.4298949750945,582.3192356268282,543.5243893246355,496.3987521832801,444.03992471403654,390.6978479823349,343.27869433254034,285.72080246169895,255.8483841475782,260.4884494606486,308.0336608242228,372.67687153870645,440.4371096534585,542.9970912357273,564.0103382598576,578.0257665159345,582.5786658705703,574.7344173160072,603.6667886333413,10244.780218629343
859.4415746507043,804.4032637906859,752.2263771946151,714.9359300313535,668.5979402908177,627.0871784488199,591.1927765301839,566.4598160344659,589.9731399744057,627.1667575362077,662.4470698698825,711.9298289830676,754.0113455098121,789.0748606887894,805.1012044485886,834.8720476993407,799.7831557150457,770.9937945835472,715.1598256057288,647.9046491278408,487.1329269160812,395.47001459996864,334.4231669805248,292.0384548393229,240.83509528935414,159.86327343752149,228.03378543137316,363.7891586345958,459.3799178636073,509.5327263235511,567.5557472289768,604.5059887138261,612.9704095962774,597.3973493811579,559.2514687412294,511.70603203310816,451.98427104532334,405.7879969575397,355.3932879567178,287.16494670029635,253.99040962263098,258.22235907256453,305.79504041135334,370.1130514547168,437.9186864301953,544.1119091898188,564.9471069005168,581.8455950254887,590.7507635141768,590.7024457859502,628.4716293800669,10244.762823760067
812.7065338560191,792.0486392219141,765.9528809042965,740.4076814599388,713.9419786835354,671.9801072646956,634.9435754762611,600.3076373853397,592.9954671764682,602.0639406151981,631.0180168132947,665.7689269313539,707.3052278762958,738.6268316485306,762.7215826657729,807.7314600592596,803.3041003330898,788.0086606765697,753.8959731748236,695.0735246549447,528.4455763615631,439.68995891616396,361.671961824224,299.23517020226757,240.29229638561432,159.6042550771456,228.59240974842663,342.2132017592731,433.91025007818814,499.4814393772334,573.8182690761249,619.8822914847464,644.2964838558344,629.0707823364105,601.1211882793089,560.7771943249849,487.9873528398017,434.2006089252378,367.29676256565455,290.3929601507825,251.96327369980216,255.43563055874972,302.91458434625366,366.6537233847159,434.2792629406206,535.4993255708874,570.0961453755122,599.773309264793,615.1236521913643,619.1366379345958,621.8395960568179,10244.745012686008
860.5807618142771,851.063518717486,827.1044485036165,806.154620949524,779.5870499962941,732.6083964739175,686.3548515088788,634.868261616596,610.5613155001281,613.7630796453559,633.8905039283262,679.7740214515132,731.457220947175,769.2888611856539,806.2402198698785,852.8553922677871,854.8745326007944,842.2128083879284,807.2724728614429,753.3435735243518,565.569471689325,475.07759800496603,385.6843530662286,306.014923273542,239.74034880705767,159.34200144955255,229.16814203746452,347.7581285859532,452.60605064678,528.1666504654731,607.0797710112034,657.091776744891,685.8943292978992,670.835002337416,643.6197459997006,591.9999278806357,520.2196932362406,460.66436133406006,380.63571877791225,292.9248116126273,249.91970895744979,252.70337491519845,300.1112433734965,363.31485372844173,430.9013502386296,543.1327686155502,591.582668874886,631.8196032673326,655.310545842766,662.6496184469005,652.7301242298454,10244.727027996618
981.4735295758758,962.2183515561455,933.0317410009476,905.1234618012543,854.8633922376977,796.726898682231,734.4757606242138,660.1872295648647,632.961709545554,663.7651409639299,692.6556072055123,744.7168881230696,822.4002538275362,892.7446797550762,939.1419432622407,976.886141183873,971.4493519867161,916.6412588293192,882.2184722342157,828.0538208347117,637.2211817311991,515.8001178081233,398.1039646673739,310.7499357102403,239.18235896003006,159.07819563768405,229.7375897706209,379.8691688082826,517.8863699380886,598.9213080983309,660.0400741830044,715.759988841565,729.5674478526921,710.672531220693,675.2372172174128,627.0391846984015,570.6094142311276,475.4908502226804,389.94596603715286,294.28043823403937,247.88578039241023,250.11336687145004,297.4937858438281,360.2490712910954,427.8451666602816,560.53420249898,621.3942764162261,666.5693717258894,700.4589337548706,708.2726823558982,699.1031140045351,10244.709025200325
1026.3719669279963,1011.6982580328611,974.230806234933,947.7335508684845,890.1618762756907,829.5829812537664,763.5811205408634,678.2976721774749,656.0511504447579,683.5968755605588,690.3815353825411,788.8887290601019,866.5270141189926,934.6901725866512,995.2424757046623,1015.9969486046693,993.3777172101958,966.7950242411855,917.322191208395,848.84010824107,658.187106926033,539.6011434669275,409.19306976574643,314.9948009804512,238.6106961845556,158.81094559405952,230.30008601205938,398.20553723484005,538.7175407165081,623.9205622653453,688.150065072483,732.1084141415162,752.2578047841237,735.5775450745288,698.0429975773552,641.9417340265584,592.574917683031,489.0632389993813,398.05470430346196,295.2809277565136,245.85740230618458,247.69218196130012,295.0999050441435,357.51422053127385,425.1946937497813,571.4097981254946,640.7193648400499,691.6597530737009,726.916808559529,735.017214873711,721.5483618974359,10244.690311649418
1037.0724593056802,986.8631832866593,969.049172531691,933.2709430059409,875.9713999110631,821.0714398806742,766.8416267770605,685.182775967324,679.457945418071,702.8225160689207,737.7798143328596,805.2269762710037,870.364124368197,950.4612347350561,997.4356346846902,1020.3177043992637,1015.3522160077763,984.2646361686733,925.9376529191295,857.1219958688939,655.5105884880716,541.7252070091345,416.76729546304654,318.17567497329816,238.0272558767772,158.5416938354884,230.84475331310836,399.29833919183346,528.3927116561647,624.6075918273103,685.0031198544156,731.1466347006822,756.6261937684466,740.1930254212175,707.2817929589423,654.7891177950748,580.5288285993543,499.647402658204,404.8256369816311,295.55024596937767,243.86170028259997,245.53902721306605,293.0534578330574,355.2850686949565,423.15063432008833,574.2042746020177,645.6467806237124,702.3099761411929,727.9903356702789,736.6365902326966,735.9439054588344,10244.670921517773
956.617017441127,969.5704446430442,964.2569959983044,924.4240004664827,864.7703985900201,812.7183085489941,759.7200273996491,683.4208679608653,686.304617094295,711.2036512710025,764.0960733804395,821.6451029893708,879.8984503437028,959.011448869374,997.4180050084932,1018.2551220839719,1019.6195025081388,991.2138226584374,924.4486886728378,852.3433231848117,651.2252881024104,534.6750070055349,416.4572633060108,319.25046614956534,237.44532167957792,158.27226424036414,231.38947235720838,403.1664335971312,524.2724226267842,624.3341726718024,682.4717439609024,727.0907421645904,754.3170385312073,737.1220725669061,705.0099431406569,652.690109708393,569.741825949899,497.8291058757613,402.82779469714114,294.3154216003635,241.86586524630346,243.43050605798476,291.06517685209474,353.14220559152204,421.19385617158684,575.9740343229197,647.4256771175711,705.3935382074311,729.0863379379791,737.5291736973277,709.75553434024,10244.652187740276
